Date,Open,High,Low,Close,Adj Close,Volume
1976-03-01,565.690002,583.140015,559.880005,579.440002,579.440002,0
1976-04-01,576.690002,583.669983,563.900024,572.140015,572.140015,0
1976-05-01,567.599976,580.500000,559.239990,563.690002,563.690002,0
1976-06-01,562.099976,589.059998,555.330017,589.059998,589.059998,0
1976-07-01,584.830017,598.580017,581.770020,584.299988,584.299988,0
1976-08-01,582.929993,591.919983,572.570007,580.710022,580.710022,0
1976-09-01,586.840027,608.099976,586.309998,594.559998,594.559998,0
1976-10-01,588.960022,588.960022,564.849976,580.390015,580.390015,0
1976-11-01,581.559998,585.039978,559.349976,579.440002,579.440002,0
1976-12-01,581.869995,612.010010,580.179993,612.010010,612.010010,0
1977-01-01,610.000000,610.000000,586.210022,586.630005,586.630005,0
1977-02-01,589.489990,589.489990,571.929993,573.409973,573.409973,0
1977-03-01,578.169983,586.840027,566.010010,566.010010,566.010010,0
1977-04-01,570.349976,580.919983,559.979980,567.390015,567.390015,0
1977-05-01,570.239990,579.119995,555.760010,555.760010,555.760010,0
1977-06-01,560.090027,586.000000,559.140015,582.609985,582.609985,0
1977-07-01,580.710022,589.590027,571.830017,572.250000,572.250000,0
1977-08-01,573.840027,573.840027,556.179993,559.669983,559.669983,0
1977-09-01,560.299988,566.650024,550.570007,558.400024,558.400024,0
1977-10-01,559.770020,559.770020,527.210022,535.559998,535.559998,0
1977-11-01,530.059998,563.900024,526.359985,553.640015,553.640015,0
1977-12-01,553.429993,555.119995,540.419983,555.119995,555.119995,0
1978-01-01,547.929993,547.929993,518.750000,522.450012,522.450012,0
1978-02-01,526.469971,532.390015,512.090027,512.090027,512.090027,0
1978-03-01,512.719971,534.710022,511.450012,527.099976,527.099976,0
1978-04-01,522.770020,569.919983,522.770020,569.919983,569.919983,0
1978-05-01,574.789978,588.750000,566.750000,576.479980,576.479980,0
1978-06-01,577.219971,594.239990,562.419983,567.390015,567.390015,0
1978-07-01,565.270020,598.369995,560.409973,598.369995,598.369995,0
1978-08-01,598.580017,626.599976,598.580017,616.979980,616.979980,0
1978-09-01,618.989990,638.440002,605.979980,610.950012,610.950012,0
1978-10-01,613.059998,626.919983,546.340027,546.340027,546.340027,0
1978-11-01,568.760010,568.760010,543.070007,559.239990,559.239990,0
1978-12-01,568.549988,576.369995,551.950012,566.960022,566.960022,0
1979-01-01,570.239990,602.599976,570.239990,592.020020,592.020020,0
1979-02-01,592.130005,592.130005,569.710022,570.239990,570.239990,0
1979-03-01,574.150024,608.309998,574.150024,604.080017,604.080017,0
1979-04-01,599.849976,615.179993,599.849976,606.510010,606.510010,0
1979-05-01,606.299988,606.719971,583.880005,592.020020,592.020020,0
1979-06-01,592.450012,617.289978,592.450012,617.289978,617.289978,0
1979-07-01,611.799988,627.229980,610.739990,625.330017,625.330017,0
1979-08-01,627.659973,659.799988,627.340027,659.799988,659.799988,0
1979-09-01,648.700012,664.880005,641.400024,658.109985,658.109985,0
1979-10-01,653.880005,670.270020,598.580017,610.210022,610.210022,0
1979-11-01,615.070007,645.309998,600.059998,641.929993,641.929993,0
1979-12-01,640.130005,662.020020,640.130005,655.039978,655.039978,0
1980-01-01,641.719971,699.349976,638.020020,693.739990,693.739990,0
1980-02-01,698.710022,716.580017,679.570007,686.760010,686.760010,0
1980-03-01,680.419983,680.530029,584.729980,609.580017,609.580017,0
1980-04-01,611.479980,638.229980,599.849976,638.229980,638.229980,0
1980-05-01,633.789978,675.450012,632.099976,670.799988,670.799988,0
1980-06-01,668.469971,705.479980,667.309998,690.890015,690.890015,0
1980-07-01,695.010010,741.219971,695.010010,736.349976,736.349976,0
1980-08-01,734.239990,766.280029,731.280029,745.770020,745.770020,0
1980-09-01,753.700012,797.580017,753.479980,765.330017,765.330017,0
1980-10-01,775.789978,816.710022,770.299988,777.489990,777.489990,0
1980-11-01,786.260010,856.679993,785.520020,856.679993,856.679993,0
1980-12-01,837.020020,837.020020,773.049988,823.270020,823.270020,0
1981-01-01,827.500000,836.809998,785.309998,785.309998,785.309998,0
1981-02-01,768.390015,794.400024,766.070007,794.400024,794.400024,0
1981-03-01,799.159973,833.419983,787.320007,827.609985,827.609985,0
1981-04-01,831.309998,831.309998,809.840027,812.169983,812.169983,0
1981-05-01,811.530029,820.309998,793.559998,814.070007,814.070007,0
1981-06-01,813.229980,821.049988,802.229980,805.190002,805.190002,0
1981-07-01,796.940002,803.179993,781.400024,803.070007,803.070007,0
1981-08-01,800.429993,821.049988,752.849976,752.849976,752.849976,0
1981-09-01,753.700012,756.659973,686.869995,708.440002,708.440002,0
1981-10-01,713.729980,747.989990,713.729980,746.929993,746.929993,0
1981-11-01,761.840027,775.789978,740.059998,775.789978,775.789978,0
1981-12-01,773.789978,774.419983,746.289978,751.900024,751.900024,0
1982-01-01,752.849976,752.849976,703.049988,733.710022,733.710022,0
1982-02-01,719.119995,720.809998,681.369995,690.780029,690.780029,0
1982-03-01,691.940002,691.940002,655.890015,682.219971,682.219971,0
1982-04-01,692.469971,725.250000,692.469971,709.289978,709.289978,0
1982-05-01,711.190002,727.469971,682.530029,682.530029,682.530029,0
1982-06-01,680.630005,682.530029,652.719971,666.359985,666.359985,0
1982-07-01,660.960022,676.190002,650.390015,650.390015,650.390015,0
1982-08-01,660.750000,724.719971,621.739990,724.719971,724.719971,0
1982-09-01,717.960022,755.919983,717.960022,731.489990,731.489990,0
1982-10-01,740.270020,843.780029,737.729980,813.650024,813.650024,0
1982-11-01,823.909973,870.750000,815.450012,845.369995,845.369995,0
1982-12-01,847.270020,868.419983,825.169983,856.789978,856.789978,0
1983-01-01,843.679993,896.549988,843.679993,885.549988,885.549988,0
1983-02-01,873.500000,913.039978,873.500000,903.630005,903.630005,0
1983-03-01,919.169983,937.469971,911.669983,930.809998,930.809998,0
1983-04-01,931.119995,996.789978,919.599976,996.789978,996.789978,0
1983-05-01,983.780029,1015.179993,983.780029,994.780029,994.780029,0
1983-06-01,995.309998,1046.910034,989.380005,1029.989990,1029.989990,0
1983-07-01,1035.270020,1042.359985,996.789978,996.789978,996.789978,0
1983-08-01,992.979980,1009.900024,974.789978,1003.340027,1003.340027,0
1983-09-01,1002.710022,1040.349976,1002.710022,1017.619995,1017.619995,0
1983-10-01,1014.969971,1053.459961,996.890015,997.000000,997.000000,0
1983-11-01,997.419983,1025.020020,986.849976,1017.090027,1017.090027,0
1983-12-01,1017.090027,1017.090027,988.960022,1006.409973,1006.409973,0
1984-01-01,1001.229980,1033.160034,995.200012,997.309998,997.309998,0
1984-02-01,993.190002,996.890015,937.780029,956.289978,956.289978,0
1984-03-01,962.950012,971.729980,940.429993,969.289978,969.289978,0
1984-04-01,962.530029,973.729980,943.599976,972.570007,972.570007,0
1984-05-01,981.979980,984.309998,914.099976,916.849976,916.849976,0
1984-06-01,932.179993,944.549988,911.140015,934.510010,934.510010,0
1984-07-01,933.979980,937.039978,900.140015,917.059998,917.059998,0
1984-08-01,936.619995,1018.250000,936.619995,1013.599976,1013.599976,0
1984-09-01,1004.080017,1026.920044,1000.270020,1012.650024,1012.650024,0
1984-10-01,1004.080017,1024.170044,987.799988,1012.330017,1012.330017,0
1984-11-01,1020.150024,1037.489990,994.989990,997.099976,997.099976,0
1984-12-01,992.979980,1023.330017,987.799988,1019.099976,1019.099976,0
